Price sale,Price origin,CPU,Ram,Storage,Screen size,Operating system,URL,Title,dec,Brand,Name
27229887.21804511,27229887.21804511,82S9007TVN),1024,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s9007tvn-i5-12500h.html,Laptop Lenovo Ideapad Gaming 3 15IAH7,82S9007TVN),Lenovo,Ideapad Gaming 3 15IAH7
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-gaming-3-15iah7-82s9006yvn.html,Laptop Lenovo Ideapad Gaming 3 15IAH7 82S9006YVN,"Core i5-12500H, RAM 8GB, SSD 512GB, RTX 3050 4GB, Màn Hình 15.6inch FHD 120Hz, Windows 11)",Lenovo,Ideapad Gaming 3 15IAH7 82S9006YVN
18990000.0,19990000.0,Ryzen 5,4.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb00bbvn.html,Laptop Lenovo IdeaPad Gaming 3 15ARH7 82SB00BBVN,"Ryzen 5 6600H, RTX 3050 4GB, Ram 16GB DDR5, SSD 512GB, Màn Hình 15.6 Inch IPS 120Hz FHD, Windows 11, Vỏ nhựa ABS màu Xám)",Lenovo,IdeaPad Gaming 3 15ARH7 82SB00BBVN
29990000.0,35990000.0,82RE0036VN),8,256,15,Windows 11,https://philong.com.vn/laptop-lenovo-legion-5-15arh7-82re0036vn-ryzen-7-6800h-ram-16gb-ssd-512gb-do-hoa-geforce-rtx-3050ti-man-hinh-15.6inch-fhd-165hz-windows-11-ban-quyen-mau-xam-chinh-hang.html,Laptop Lenovo Legion 5 15ARH7,82RE0036VN),Lenovo,Legion 5 15ARH7
23490000.0,23490000.0,i9,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz118w-intel-i9-13900h.html,Laptop Asus Vivobook S 14 Flip TP3402VA-LZ118W,"Intel i9-13900H, Ram 16GB DDR4, SSD 512GB, Màn Hình 14 Inch IPS WUXGA TouchScreen, Iris Xe Graphics, Windows 11)",Asus,Vivobook S 14 Flip TP3402VA-LZ118W
27229887.21804511,27229887.21804511,i7,32.0,1024.0,13.3,Windows 11,https://philong.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq126w.html,Laptop Asus Zenbook S 13 OLED UX5304VA-NQ126W,"Core i7-1355U EVO, Ram 32GB, SSD 1TB, Màn Hình 13.3inch OLED 2.8K, Iris Xe Graphics, Windows 11)",Asus,Zenbook S 13 OLED UX5304VA-NQ126W
9290000.0,11990000.0,i3,8.0,256.0,14,Windows 11,https://philong.com.vn/laptop-asus-vivobook-x415ea-ek2043w.html,Laptop Asus VivoBook X415EA-EK2043W,"Intel Core i3 1115G4, Ram 8GB, SSD 256GB, VGA Intel UHD Graphics, Màn Hình 14 inch FHD, Windows 11 bản quyền, Màu Bạc), Hàng chính hãng, Bảo hành 24 tháng",Asus,VivoBook X415EA-EK2043W
27229887.21804511,27229887.21804511,i7,16.0,256,15,Windows 11,https://philong.com.vn/laptop-asus-zenbook-s13-ux5304va-nq125w.html,Laptop ASUS Zenbook S13 UX5304VA-NQ125W,"Core i7-1355U, Ram 16GB, SSD 512G, Màn hình 13.3 OLED, Độ Phân Giải 2.8K, Windows 11)",ASUS,Zenbook S13 UX5304VA-NQ125W
27229887.21804511,27229887.21804511,i7,16.0,512.0,15,Windows 11,https://philong.com.vn/laptop-asus-zenbook-14-flip-oled-up3404va-kn039w.html,Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN039W,"i7-1360P, RAM 16GB, SSD 512GB, Màn Hình 14.0 2.8K OLED 16:10, 90Hz, CẢM ỨNG, Windows 11, Màu Xanh, BÚT, TÚI, Bảo Hành Chính Hãng 24 Tháng)",Asus,Zenbook 14 Flip OLED UP3404VA-KN039W
27229887.21804511,27229887.21804511,i5,16.0,512.0,14,Windows 11,https://philong.com.vn/laptop-asus-vivobook-14x-oled-k3405vc-km006w.html,Laptop Asus Vivobook 14X OLED K3405VC-KM006W,"i5-13500H, Ram 16GB, SSD 512GB, Màn Hình 14inch OLED 2.8K 90Hz, RTX 3050 4GB, Windows 11, Bảo Hành Chính Hãng 24 Tháng)",Asus,Vivobook 14X OLED K3405VC-KM006W
27229887.21804511,27229887.21804511,i5,16.0,256,15,Windows 11,https://philong.com.vn/laptop-asus-zenbook-up3404va-kn038w.html,Laptop Asus ZenBook UP3404VA-KN038W,"Core i5 1340P, 16GB RAM, 512GB SSD, Màn Hình 14 Oled Cảm ứng, Windows 11, Bút, Cáp, Màu Xanh)",Asus,ZenBook UP3404VA-KN038W
27229887.21804511,27229887.21804511,i5,16.0,512.0,14.0,Windows 11,https://philong.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz031w.html,Laptop Asus Vivobook S 14 Flip TP3402VA-LZ031W,"Intel Core i5-13500H, Ram 16GB, SSD 512GB, màn hình 14.0inch WUXGA Cảm ứng, Win 11 bản quyền, màu bạc)",Asus,Vivobook S 14 Flip TP3402VA-LZ031W
27229887.21804511,27229887.21804511,Ryzen 5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-asus-vivobook-go-15-e1504fa-nj454w.html,Laptop Asus Vivobook Go 15 E1504FA-NJ454W,"AMD Ryzen 5-7520U, Ram 16GB, SSD 512GB, màn hình 15.6 inch FHD, Win 11 bản quyền, màu bạc, bảo hành chính hãng 24 tháng)",Asus,Vivobook Go 15 E1504FA-NJ454W
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-acer-aspire-7-a715-76-57cy-intel-i5-12450.html,Laptop Acer Aspire 7 A715-76-57CY,"Intel Core i5-12450, RAM 8GB, SSD 512GB, VGA Intel UHD, Màn Hình 15.6 inch FHD, Windows 11, Màu Đen, Chính Hãng)",Acer,Aspire 7 A715-76-57CY
31990000.0,39990000.0,i5,8.0,512.0,16,Windows 11,https://philong.com.vn/laptop-asus-rog-strix-g16-g614ju-n3135w.html,Laptop Asus ROG Strix G16 G614JU-N3135W,"Intel Core i5-13450HX, Ram 8GB, SSD 512GB, RTX 4050 6GB, màn hình 16 inch FHD+ , Win 11 bản quyền, màu xám) Hàng chính hãng, Bảo hành 24 tháng",Asus,ROG Strix G16 G614JU-N3135W
60990000.0,60990000.0,i7,16.0,1024.0,16,Windows 11,https://philong.com.vn/laptop-msi-creator-z16-a12uet-025vn.html-1,Laptop MSI Creator Z16 A12UET 025VN,"Intel Core i7-12700H, RAM 16GB, SSD 1TB, VGA 3060 6GB, Màn Hình 16 inch QHD+, Windows 11 Bản Quyền)",MSI,Creator Z16 A12UET 025VN
27229887.21804511,27229887.21804511,i9,32.0,2048.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-gs77-stealth-12uh-075vn-intel-core-i9-12900h-ram-32gb-ssd-2tb-man-hinh-17.3inch-240hz-qhd-rtx-3080-maxq-8gb-perkey-rgb-win-11-ban-quyen.html,Laptop Gaming MSI GS77 Stealth 12UH 075VN,"Intel Core i9 12900H, RAM 32GB, SSD 2TB, Màn Hình 17.3inch 240Hz QHD, RTX 3080 MaxQ 8GB, Perkey RGB,  Win 11 Bản Quyền",Gaming,MSI GS77 Stealth 12UH 075VN
27229887.21804511,27229887.21804511,i7,32.0,2048.0,16,Windows 11,https://philong.com.vn/laptop-msi-raider-ge68-hx-13vf-048vn.html,Laptop MSI Raider GE68 HX 13VF-048VN,"i7-13700HX, Ram 32GB, SSD 2TB, Màn Hình 16 inch QHD 240Hz, VGA 4070 8GB, Win 11 bản quyền, Bảo Hành 24 tháng)",MSI,Raider GE68 HX 13VF-048VN
27229887.21804511,27229887.21804511,Ryzen 7,8.0,512.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-alpha-17-b5eek-031vn.html,Laptop Gaming MSI Alpha 17 B5EEK-031VN,"AMD Ryzen 7 5800H, Ram 8GB, SSD 512GB, Radeon RX 6600M 8GB, Màn Hình 17.3 Inch IPS 144Hz FHD, Windows 11 Home)",Gaming,MSI Alpha 17 B5EEK-031VN
27229887.21804511,27229887.21804511,i7,16.0,2048.0,16,Windows 11,https://philong.com.vn/laptop-msi-ge68-hx-13vf-050vn.html,Laptop MSI Raider GE68 HX 13VF-050VN,"i7-13700HX, Ram 16GB, SSD 2TB, Màn Hình 16 inch QHD 240Hz, VGA 4060 8GB, Win 11 bản quyền, Bảo Hành 24 tháng",MSI,Raider GE68 HX 13VF-050VN
27229887.21804511,27229887.21804511,i7,16.0,512.0,17.3,Windows 11,https://philong.com.vn/laptop-msi-gp77-hx-13vg-043vn.html,Laptop MSI Vector GP77 HX 13VG-043VN,"i7-13700H, Ram 16GB, SSD 512GB, Màn Hình 17.3inch QHD 240Hz, VGA 4070 8GB, Win 11 bản quyền, Bảo Hành 24 tháng)",MSI,Vector GP77 HX 13VG-043VN
27229887.21804511,27229887.21804511,12UGSO,8,256,15,Windows 11,https://philong.com.vn/laptop-gaming-msi-vector-gp76-hx-12ugso-894vn.html,Laptop Gaming MSI Vector GP76 HX,12UGSO-894VN),Gaming,MSI Vector GP76 HX
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-katana-gf66-12uc-699vn.html,Laptop MSI Katana GF66 12UC 699VN,"Core i5-12450H, Ram 8GB, SSD 512GB, RTX3050 GDDR6 4GB, màn hình 15.6 inch FHD 144Hz, Win 11 bản quyền, màu đen)",MSI,Katana GF66 12UC 699VN
27229887.21804511,27229887.21804511,Ryzen 7,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-a5m-237vn.html,Laptop MSI Modern 15 A5M 237VN,"Ryzen 7 5700U, RAM 8GB, SSD 512GB, AMD Radeon Graphics, Màn Hình 15.6 inch FHD, Windows 11 Home)",MSI,Modern 15 A5M 237VN
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-gf63-thin-11sc-665vn.html,Laptop gaming MSI GF63 Thin 11SC 665VN,"i5-11400H, Ram 8GB, SSD 512GB, Màn hình 15.6inch FHD, tần số quét 144Hz, GTX1650 4GB, Win 11 bản quyền)",gaming,MSI GF63 Thin 11SC 665VN
27229887.21804511,27229887.21804511,i7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-katana-gf66-11ue-824vn.html,Laptop MSI Katana GF66 11UE-824VN,"Core i7-11800H, Ram 16GB, SSD 512GB, RTX 3060 6GB, màn hình 15.6 inch FHD 144Hz, Win 11, màu đen)",MSI,Katana GF66 11UE-824VN
27229887.21804511,27229887.21804511,i5,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b12m-628vn.html,Laptop MSI Modern 15 B12M 628VN,"Core i5-1235U, Ram 16GB, SSD 512GB, Intel UHD Graphics, Màn Hình 15.6inch FHD, 60Hz, Windows 11, Màu Đen, Chính Hãng)",MSI,Modern 15 B12M 628VN
27229887.21804511,27229887.21804511,i7,8.0,512.0,15,Windows 11,https://philong.com.vn/laptop-msi-cyborg-15-a12vf-267vn-intel-i7-12650h.html,Laptop MSI Cyborg 15 A12VF 267VN,"Intel i7-12650H, RAM 8GB DDR5, SSD 512GB, RTX 4060 8GB, Màn Hình 15.6 FHD IPS 144Hz, Windows 11), Chính Hãng",MSI,Cyborg 15 A12VF 267VN
27229887.21804511,27229887.21804511,i9,16.0,4096.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-raider-ge78-hx-13vi-408vn.html,Laptop Gaming MSI Raider GE78 HX 13VI-408VN,"Core i9-13980HX, RTX 4090 16GB, Ram 64GB DDR5, SSD 4TB, Màn Hình 17.3 Inch IPS 240Hz QHD+, Windows 11)",Gaming,MSI Raider GE78 HX 13VI-408VN
27229887.21804511,27229887.21804511,i5,6.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-gf63-thin-12ve-454vn-core-i5-12450h.html,Laptop Gaming MSI GF63 Thin 12VE-454VN,"Core i5-12450H, RTX 4050 6GB, 16GB DDR4, SSD 512 GB, Màn Hình 15.6 inch FHD 144Hz, Windows 11, Bảo Hành 1 Năm Chính Hãng)",Gaming,MSI GF63 Thin 12VE-454VN
27229887.21804511,27229887.21804511,i9,64.0,4096.0,17,Windows 11,https://philong.com.vn/laptop-gaming-msi-raider-ge78-hx-13vh-076vn.html,Laptop Gaming MSI Raider GE78 HX 13VH 076VN,"Core i9 13950HX, RAM 64GB, SSD 4TB, Màn Hình 17inch QHD IPS 240Hz, RTX 4080, Windows 11)",Gaming,MSI Raider GE78 HX 13VH 076VN
27229887.21804511,27229887.21804511,i9,16.0,4096.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-titan-gt77-hx-13vi-077vn.html,Laptop Gaming MSI Titan GT77 HX 13VI-077VN,"Core i9-13980HX, RTX 4090 16GB, Ram 64GB DDR5, SSD 4TB, Màn Hình 17.3 Inch IPS 144Hz UHD, Windows 11 Home, Bảo Hành Chính Hãng 24 Tháng )",Gaming,MSI Titan GT77 HX 13VI-077VN
27229887.21804511,27229887.21804511,i9,1024,2048.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-raider-ge77-hx-12uhs-229vn.html,Laptop Gaming MSI Raider GE77 HX 12UHS-229VN,"Core i9-12900HX, RTX 3080Ti 16GB, Ram 64GB DDR5, SSD 2TB, Màn Hình 17.3inch IPS 120Hz UHD, Windows 11 Home)",Gaming,MSI Raider GE77 HX 12UHS-229VN
27229887.21804511,27229887.21804511,i9,1024,2048.0,17.3,Windows 11,https://philong.com.vn/laptop-gaming-msi-raider-ge77-hx-12ugs-230vn.html,Laptop Gaming MSI Raider GE77 HX 12UGS-230VN,"Core i9-12900HX, RTX 3070Ti 8GB, Ram 32GB DDR5, SSD 2TB, Màn Hình 17.3inch IPS 240Hz QHD, Windows 11 Home)",Gaming,MSI Raider GE77 HX 12UGS-230VN
27229887.21804511,27229887.21804511,i9,32.0,2048.0,16,Windows 11,https://philong.com.vn/laptop-msi-stealth-16-studio-a13vg-057vn.html,Laptop MSI Stealth 16 Studio A13VG-057VN,"Intel Core i9-13900H, RAM 32GB, SSD 2TB, RTX 4070, Màn Hình 16 inch UHD+, Windows 11, Màu Xanh, Bảo Hành 24 Tháng Chính Hãng)",MSI,Stealth 16 Studio A13VG-057VN
27229887.21804511,27229887.21804511,Ryzen 7,10.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-delta-15-a5efk-095vn-ryzen-7-5800h.html,Laptop Gaming MSI Delta 15 A5EFK-095VN,"Ryzen 7 5800H, Radeon RX 6700M 10GB, Ram 16GB, SSD 512GB, Màn Hình 15.6 Inch IPS 240Hz FHD, Windows 11, Bảo Hành 1 Năm Chính Hãng)",Gaming,MSI Delta 15 A5EFK-095VN
27229887.21804511,27229887.21804511,Ryzen 9,10.0,1024.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-delta-15-a5efk-094vn-ryzen-9-5900hx.html,Laptop Gaming MSI Delta 15 A5EFK-094VN,"Ryzen 9 5900HX, Radeon RX 6700M 10GB, Ram 16GB, SSD 1TB, Màn Hình 15.6 Inch IPS 240Hz FHD, Windows 11, Bảo Hành 1 Năm Chính Hãng)",Gaming,MSI Delta 15 A5EFK-094VN
39990000.0,44990000.0,i7,8.0,1024.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-katana-15-b13vgk-1211vn.html,Laptop Gaming MSI Katana 15 B13VGK-1211VN,"Core i7-13620H, RTX 4070 8GB, Ram 16GB DDR5, SSD 1TB, Màn Hình 15.6 inch IPS 144Hz FHD, Windows 11)",Gaming,MSI Katana 15 B13VGK-1211VN
27229887.21804511,27229887.21804511,i9,8.0,2048.0,16,Windows 11,https://philong.com.vn/laptop-gaming-msi-stealth-16-mercedes-amg-motorsport-a13vg-289vn.html,Laptop Gaming MSI Stealth 16 Mercedes-AMG Motorsport A13VG-289VN,"Core i9-13900H, RTX 4070 8GB, Ram 32GB DDR5, SSD 2TB, Màn Hình 16inch OLED UHD+, Windows 11)",Gaming,MSI Stealth 16 Mercedes-AMG Motorsport A13VG-289VN
27229887.21804511,27229887.21804511,i7,1024,512.0,15,Windows 11,https://philong.com.vn/laptop-gaming-msi-katana-gf66-12udk-814vn.html,Laptop Gaming MSI Katana GF66 12UDK-814VN,"Core i7-12650H, RTX 3050 Ti 4GB, Ram 16GB, SSD 512GB, Màn Hình 15.6ich IPS 144Hz FHD,  Windows 11)",Gaming,MSI Katana GF66 12UDK-814VN
27229887.21804511,27229887.21804511,Ryzen 7,16.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-van-phong-msi-modern-15-b7m-238vn.html,Laptop MSI Modern 15 B7M-238VN,"Ryzen 7 7730U, Radeon Graphics, Ram 16GB, SSD 512GB, Màn Hình 15.6 Inch IPS FHD)",MSI,Modern 15 B7M-238VN
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b12m-220vn-i5-1235u.html,Laptop MSI Modern 15 B12M-220VN,"i5-1235U, RAM 8GB, SSD 512GB, Intel UHD Graphics, Màn Hình 15.6 inch FHD, Win 11 bản quyền, Màu đen)",MSI,Modern 15 B12M-220VN
27229887.21804511,27229887.21804511,Ryzen 7,8.0,256,15.6,Windows 11,https://philong.com.vn/laptop-msi-modern-15-b7m-098vn-amd-ryzen-7-7730u.html,Laptop MSI Modern 15 B7M-098VN,"AMD Ryzen 7-7730U, 8GB RAM, 512GB SSD, AMD Radeon Graphics, Màn Hình 15.6inch FHD IPS 60Hz, Windows 11, Bảo Hành 24 Tháng Chính Hãng)",MSI,Modern 15 B7M-098VN
27229887.21804511,27229887.21804511,i7,32.0,256,16.0,Windows 11,https://philong.com.vn/laptop-msi-creator-z16p-b12ugst-044vn.html,Laptop MSI Creator Z16P B12UGST-044VN,"Intel Core i7 12700H, 32GB RAM, 2TB SSD, RTX3070Ti Max Q 8G, Màn Hình 16.0 inch QHD+ 165Hz Touch, Bút cảm ứng, Windows 11 Bản Quyền, Bảo Hành 24 Tháng Chính Hãng)",MSI,Creator Z16P B12UGST-044VN
27229887.21804511,27229887.21804511,i7,8.0,2048.0,17,Windows 11,https://philong.com.vn/laptop-msi-creator-z17-hx-studio-a13vgt-068vn.html,Laptop MSI Creator Z17 HX Studio A13VGT-068VN,"Core i7-13700HX, RTX 4070 8GB, RAM 32GB DDR5, SSD 2TB, Màn Hình 17inch IPS 165Hz QHD+ TouchScreen, Bút Cảm Ứng, Windows 11 Home)",MSI,Creator Z17 HX Studio A13VGT-068VN
27229887.21804511,27229887.21804511,i7,6.0,1024.0,16,Windows 11,https://philong.com.vn/laptop-msi-creator-z16-a12uet-025vn.html,Laptop MSI Creator Z16 A12UET-025VN,"Core i7-12700H, RTX 3060 6GB, RAM 16GB DDR5, SSD 1TB, Màn Hình 16inch IPS 120Hz QHD TouchScreen, Windows 11, Bảo Hành 24 Tháng Chính Hãng)",MSI,Creator Z16 A12UET-025VN
27229887.21804511,27229887.21804511,i5,8.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-msi-gaming-gf63-thin-11sc-664vn.html,Laptop MSI GF63 Thin 11SC-664VN,"Core i5-11400H, RAM 8GB, SSD 512GB, VGA GTX1650 Max Q 4GB, Màn Hình 15.6 inch FHD, Windows 11 Home) Hàng chính hãng, Bảo hành 12 Tháng",MSI,GF63 Thin 11SC-664VN
27229887.21804511,27229887.21804511,i7,4.0,512.0,15.6,Windows 11,https://philong.com.vn/laptop-gaming-msi-katana-gf66-12uck-804vn.html,Laptop Gaming MSI Katana GF66 12UCK-804VN,"Core i7-12650H, RTX 3050 4GB, Ram 8GB DDR4, SSD 512GB, Màn Hình 15.6 inch IPS 144Hz FHD, Window 11)",Gaming,MSI Katana GF66 12UCK-804VN
27229887.21804511,27229887.21804511,I7310,8,256,15,Windows 11,https://philong.com.vn/laptop-dell-vostro-3420-v4i7310w1-intel-core-i7-1255u.html,Laptop Dell Vostro 3420,V4I7310W1),Dell,Vostro 3420
